phrase_id,n,⟨k2⟩,<d>,q
67,21,6.190476190476191,4.2,18
68,20,5.1,1.8421052631578947,14
69,11,4.7272727272727275,1.8,8
70,17,5.0588235294117645,2.375,10
71,14,4.571428571428571,2.8461538461538463,8
72,20,5.1,2.6315789473684212,14
73,17,4.352941176470588,1.75,10
74,25,4.88,2.75,18
75,11,4.545454545454546,2.4,6
76,21,5.0476190476190474,3.65,14
77,12,4.333333333333333,2.4545454545454546,8
78,16,4.125,2.6,10
79,19,4.0,2.4444444444444446,8
80,15,4.933333333333334,2.5,10
81,10,4.4,2.5555555555555554,8
82,17,4.9411764705882355,2.75,12
83,27,5.62962962962963,3.423076923076923,20
84,14,4.857142857142857,2.4615384615384617,12
85,30,4.533333333333333,2.793103448275862,16
86,16,4.625,3.2,10
87,17,4.9411764705882355,3.5,12
88,22,6.090909090909091,4.666666666666667,14
89,19,4.2105263157894735,2.1666666666666665,12
90,20,5.3,3.6315789473684212,14
91,14,5.142857142857143,2.3846153846153846,8
92,22,5.454545454545454,3.619047619047619,16
93,26,5.615384615384615,4.64,14
94,20,4.9,3.473684210526316,10
95,25,5.44,3.4583333333333335,12
96,10,4.2,2.2222222222222223,6
97,17,5.529411764705882,2.4375,10
98,20,4.4,2.3684210526315788,8
99,14,5.142857142857143,3.0,12
100,10,4.2,2.7777777777777777,6
101,29,5.517241379310345,2.642857142857143,20
102,20,5.0,3.5789473684210527,12
103,28,5.214285714285714,3.814814814814815,18
104,13,4.461538461538462,2.6666666666666665,6
105,27,5.111111111111111,2.6923076923076925,22
106,19,5.052631578947368,2.4444444444444446,12
107,28,4.428571428571429,1.8518518518518519,16
108,22,4.7272727272727275,2.5238095238095237,12
109,24,4.583333333333333,2.608695652173913,14
110,25,4.72,2.7083333333333335,14
111,9,3.7777777777777777,1.75,6
112,12,4.666666666666667,2.3636363636363638,8
113,18,4.888888888888889,3.6470588235294117,12
114,10,3.8,1.8888888888888888,6
115,24,5.083333333333333,2.9130434782608696,18
116,22,4.363636363636363,2.1904761904761907,12
117,26,6.6923076923076925,3.32,18
118,20,5.2,2.3157894736842106,12
119,7,4.857142857142857,1.8333333333333333,6
120,23,5.913043478260869,2.727272727272727,20
121,11,3.8181818181818183,1.6,6
122,35,5.2,3.2058823529411766,26
123,11,4.181818181818182,1.9,6
124,16,5.75,2.466666666666667,12
125,5,4.0,1.5,4
126,16,5.25,4.0,12
127,17,5.882352941176471,3.4375,12
128,25,4.72,3.1666666666666665,18
129,11,4.181818181818182,2.7,6
130,14,4.571428571428571,2.0,8
131,12,4.0,1.8181818181818181,8
132,15,4.666666666666667,2.0714285714285716,10
133,24,5.416666666666667,4.260869565217392,18
134,8,5.75,2.2857142857142856,6
135,14,4.0,1.3076923076923077,8
136,7,4.0,2.3333333333333335,4
137,19,5.2631578947368425,2.5,12
138,20,5.5,2.736842105263158,10
139,18,4.444444444444445,2.7058823529411766,12
140,15,4.533333333333333,2.4285714285714284,12
141,15,4.533333333333333,2.2142857142857144,12
142,27,5.481481481481482,2.8846153846153846,20
143,21,5.238095238095238,2.5,10
144,31,5.67741935483871,3.966666666666667,20
145,16,5.0,2.6666666666666665,8
146,25,5.76,4.125,16
147,18,4.555555555555555,1.8235294117647058,10
148,10,5.2,2.6666666666666665,8
149,5,3.2,1.5,4
150,18,5.444444444444445,2.0,14
151,20,6.4,3.5789473684210527,16
152,19,4.7368421052631575,3.5,10
153,19,4.421052631578948,3.388888888888889,12
154,13,4.3076923076923075,1.3333333333333333,8
155,18,5.555555555555555,3.2941176470588234,12
156,24,5.333333333333333,3.652173913043478,16
157,18,4.666666666666667,3.2941176470588234,12
158,24,5.0,3.5217391304347827,16
159,10,4.6,2.3333333333333335,6
160,14,6.714285714285714,2.769230769230769,10
161,12,5.166666666666667,1.9090909090909092,10
162,19,4.631578947368421,2.7222222222222223,12
163,13,4.3076923076923075,1.75,8
164,11,4.0,1.3,8
165,19,5.052631578947368,2.0,12
166,21,4.571428571428571,2.25,16
167,17,4.705882352941177,2.8125,12
168,15,6.266666666666667,2.5,10
169,8,3.5,1.2857142857142858,4
170,13,4.3076923076923075,2.25,8
171,4,3.0,1.3333333333333333,4
172,17,4.352941176470588,1.875,10
173,14,5.142857142857143,3.230769230769231,8
174,7,4.285714285714286,2.0,6
175,29,6.068965517241379,2.75,20
176,8,3.75,1.8571428571428572,6
177,12,4.333333333333333,1.7272727272727273,8
178,7,4.0,1.8333333333333333,4
179,15,4.4,2.2857142857142856,6
180,10,4.2,2.2222222222222223,6
181,13,4.769230769230769,2.0833333333333335,10
182,16,4.75,2.2666666666666666,12
183,16,5.5,2.6,12
184,12,3.8333333333333335,1.5454545454545454,6
185,15,5.2,2.857142857142857,10
186,21,4.571428571428571,2.6,12
187,6,3.3333333333333335,1.6,4
188,8,4.0,2.0,4
189,13,4.3076923076923075,2.5,8
190,15,4.266666666666667,2.857142857142857,8
191,23,5.043478260869565,2.6363636363636362,16
192,18,4.888888888888889,2.6470588235294117,16
193,33,5.575757575757576,3.375,24
194,10,4.2,2.3333333333333335,6
195,15,5.733333333333333,2.642857142857143,10
196,25,4.64,2.625,16
197,22,5.090909090909091,2.9523809523809526,12
198,19,5.473684210526316,2.9444444444444446,12
199,8,4.0,1.7142857142857142,4
200,26,4.615384615384615,3.56,16
201,27,5.037037037037037,3.6923076923076925,16
202,11,4.545454545454546,2.8,6
203,21,4.666666666666667,2.6,14
204,18,5.777777777777778,2.5294117647058822,16
205,10,4.4,2.0,8
206,10,4.2,2.111111111111111,6
207,21,6.571428571428571,3.95,14
208,16,4.75,1.8666666666666667,12
209,4,3.0,1.3333333333333333,4
210,11,4.363636363636363,2.5,8
211,12,4.166666666666667,1.6363636363636365,6
212,26,6.076923076923077,4.16,18
213,12,6.166666666666667,3.0,10
214,15,5.2,3.0,10
215,12,4.833333333333333,2.4545454545454546,10
216,14,4.714285714285714,2.769230769230769,10
217,12,4.666666666666667,2.272727272727273,8
218,19,4.947368421052632,3.0555555555555554,10
219,23,5.043478260869565,2.227272727272727,12
220,17,4.588235294117647,2.0,10
221,28,5.571428571428571,3.2222222222222223,20
222,22,5.818181818181818,2.9523809523809526,16
223,5,3.2,1.5,4
224,5,3.2,1.5,4
225,14,5.428571428571429,4.0,8
226,22,5.454545454545454,2.7142857142857144,16
227,18,5.111111111111111,2.1176470588235294,12
228,20,4.7,3.210526315789474,14
229,7,3.4285714285714284,1.5,4
230,5,4.0,1.5,4
231,27,5.185185185185185,3.8076923076923075,16
232,20,4.7,2.473684210526316,10
233,7,4.857142857142857,2.0,6
234,7,4.857142857142857,2.0,6
235,16,4.125,2.1333333333333333,6
236,21,4.476190476190476,2.05,14
237,20,5.5,3.473684210526316,14
238,24,4.5,2.0869565217391304,12
239,5,3.2,1.25,4
240,11,4.181818181818182,1.6,6
241,7,4.285714285714286,1.6666666666666667,6
242,9,3.7777777777777777,1.25,6
243,22,4.7272727272727275,3.0952380952380953,12
244,42,7.380952380952381,5.463414634146342,34
245,23,4.3478260869565215,2.272727272727273,12
246,10,4.2,2.111111111111111,6
247,13,4.153846153846154,1.75,10
248,19,5.157894736842105,3.5,14
249,10,4.2,2.2222222222222223,6
250,21,8.380952380952381,4.45,16
251,9,4.222222222222222,1.375,6
252,22,4.545454545454546,1.8571428571428572,8
253,10,4.2,2.111111111111111,6
254,19,5.473684210526316,2.6666666666666665,16
255,15,5.333333333333333,2.2142857142857144,12
256,12,4.833333333333333,2.1818181818181817,10
257,12,3.8333333333333335,1.7272727272727273,6
258,17,6.470588235294118,3.0625,10
259,20,4.5,2.263157894736842,10
260,21,4.9523809523809526,3.4,12
261,22,5.2727272727272725,3.5238095238095237,16
262,14,5.428571428571429,2.923076923076923,12
263,17,4.352941176470588,1.625,10
264,16,4.5,1.8666666666666667,8
265,17,5.294117647058823,2.75,14
266,13,4.461538461538462,2.0,10
267,21,4.857142857142857,2.55,14
268,8,5.0,2.5714285714285716,8
269,20,4.2,1.736842105263158,8
270,12,4.333333333333333,2.0,8
271,18,4.444444444444445,2.235294117647059,12
272,10,3.8,1.8888888888888888,6
273,20,5.2,4.0,12
274,16,4.625,2.7333333333333334,10
275,18,4.222222222222222,2.235294117647059,8
276,8,3.5,1.4285714285714286,4
277,32,5.4375,2.838709677419355,22
278,16,4.5,2.6,8
279,21,5.619047619047619,3.2,18
280,22,4.7272727272727275,2.142857142857143,16
281,8,4.25,2.142857142857143,6
282,22,5.181818181818182,2.8095238095238093,10
283,23,5.130434782608695,3.409090909090909,14
284,4,3.0,1.3333333333333333,4
285,13,4.3076923076923075,1.6666666666666667,12
286,14,4.285714285714286,1.6923076923076923,12
287,13,3.8461538461538463,1.3333333333333333,6
288,12,4.5,2.909090909090909,6
289,8,4.0,2.0,4
290,3,2.0,1.0,2
291,14,4.142857142857143,1.9230769230769231,10
292,10,4.0,1.6666666666666667,8
293,20,5.0,3.0,12
294,20,5.3,2.6315789473684212,14
295,9,4.222222222222222,2.5,6
296,9,4.222222222222222,2.5,6
297,19,4.526315789473684,1.8333333333333333,10
298,12,4.166666666666667,2.090909090909091,6
299,6,3.3333333333333335,1.2,4
300,16,4.875,2.6666666666666665,10
301,4,2.5,1.0,2
302,19,4.7368421052631575,2.5555555555555554,10
303,11,4.363636363636363,2.3,8
304,13,5.076923076923077,3.0833333333333335,10
305,11,5.2727272727272725,1.7,10
306,18,5.111111111111111,2.4705882352941178,12
307,22,5.454545454545454,2.5238095238095237,16
308,17,4.588235294117647,2.8125,10
309,24,4.583333333333333,2.6956521739130435,14
310,6,4.0,1.6,4
311,13,4.3076923076923075,1.5833333333333333,8
312,16,5.25,3.0,12
313,20,4.9,4.157894736842105,14
314,11,4.181818181818182,2.1,6
315,16,4.0,2.066666666666667,8
316,9,4.222222222222222,2.125,6
317,10,5.4,2.4444444444444446,6
318,15,4.4,1.8571428571428572,10
319,11,4.545454545454546,1.8,6
320,9,4.666666666666667,1.875,6
321,21,4.857142857142857,2.9,14
322,17,4.588235294117647,2.0625,10
323,21,4.9523809523809526,2.1,12
324,12,5.5,3.3636363636363638,10
325,39,7.17948717948718,4.421052631578948,32
326,12,4.833333333333333,2.1818181818181817,10
327,19,4.947368421052632,3.2777777777777777,14
328,13,4.615384615384615,2.0833333333333335,8
329,17,4.9411764705882355,2.3125,12
330,13,4.0,2.0,8
331,12,4.333333333333333,1.8181818181818181,8
332,26,5.076923076923077,2.44,16
333,25,6.08,3.0,16
334,16,4.875,2.7333333333333334,10
335,26,5.846153846153846,2.92,20
336,23,5.391304347826087,3.3636363636363638,16
337,11,4.363636363636363,1.8,8
338,20,4.9,2.1578947368421053,14
339,17,6.235294117647059,2.1875,14
340,13,4.769230769230769,2.1666666666666665,10
341,17,5.0588235294117645,2.6875,14
342,15,5.866666666666666,2.0714285714285716,12
343,11,4.7272727272727275,2.6,8
344,13,4.153846153846154,2.3333333333333335,6
345,19,5.052631578947368,2.7777777777777777,12
346,28,5.142857142857143,3.074074074074074,16
347,19,5.052631578947368,3.2777777777777777,12
348,16,4.5,2.0,8
349,19,5.052631578947368,2.3333333333333335,12
350,17,4.705882352941177,2.1875,12
351,17,5.0588235294117645,3.125,14
352,22,4.818181818181818,2.1904761904761907,14
353,13,4.615384615384615,2.5833333333333335,8
354,16,4.5,2.0,8
355,25,4.96,3.2916666666666665,16
356,8,4.0,2.2857142857142856,4
357,7,3.7142857142857144,2.6666666666666665,6
358,11,3.8181818181818183,2.1,6
359,17,4.9411764705882355,2.1875,12
360,13,4.153846153846154,2.1666666666666665,10
361,14,4.428571428571429,2.076923076923077,10
362,18,4.555555555555555,2.2941176470588234,10
363,10,3.6,1.5555555555555556,4
364,13,4.923076923076923,1.9166666666666667,12
365,14,4.0,1.5384615384615385,8
366,20,5.4,2.9473684210526314,16
367,9,3.7777777777777777,1.25,6
368,20,5.8,2.263157894736842,16
369,7,4.285714285714286,2.3333333333333335,6
370,10,4.0,1.4444444444444444,8
371,20,4.5,3.3684210526315788,10
372,10,4.2,2.4444444444444446,6
373,18,4.666666666666667,2.0588235294117645,12
374,22,5.636363636363637,3.4285714285714284,16
375,18,4.333333333333333,2.3529411764705883,10
376,24,6.083333333333333,5.391304347826087,14
377,17,4.470588235294118,1.9375,8
378,7,3.7142857142857144,1.3333333333333333,6
379,10,4.2,1.5555555555555556,6
380,14,4.285714285714286,2.769230769230769,8
381,14,4.0,1.5384615384615385,8
382,28,5.214285714285714,3.6666666666666665,18
383,12,3.8333333333333335,1.6363636363636365,6
384,13,4.923076923076923,2.25,8
385,25,5.44,3.9166666666666665,16
386,10,4.2,1.7777777777777777,6
387,12,4.666666666666667,2.272727272727273,8
388,15,4.666666666666667,2.0714285714285716,10
389,14,4.714285714285714,1.9230769230769231,10
390,15,4.533333333333333,2.4285714285714284,8
391,15,4.266666666666667,2.2142857142857144,8
392,10,3.8,1.8888888888888888,6
393,8,4.0,2.142857142857143,4
394,14,4.428571428571429,3.1538461538461537,10
395,13,4.461538461538462,2.25,6
396,21,5.333333333333333,3.45,12
397,10,4.6,2.7777777777777777,6
398,19,4.842105263157895,2.3333333333333335,12
399,19,4.631578947368421,3.3333333333333335,12
400,16,5.125,2.7333333333333334,10
401,15,5.2,3.0,10
402,20,5.0,2.526315789473684,16
403,11,4.363636363636363,3.0,8
404,23,5.304347826086956,2.6818181818181817,18
405,15,5.2,3.2142857142857144,10
406,30,4.933333333333334,3.0,16
407,12,4.666666666666667,1.6363636363636365,8
408,19,4.315789473684211,2.4444444444444446,10
409,10,5.4,2.3333333333333335,6
410,17,4.705882352941177,1.9375,12
411,26,4.846153846153846,2.12,18
412,24,5.166666666666667,2.739130434782609,16
413,19,4.526315789473684,2.7222222222222223,10
414,22,5.7272727272727275,3.142857142857143,18
415,34,4.764705882352941,2.6666666666666665,18
416,19,4.631578947368421,2.3333333333333335,12
417,12,4.666666666666667,1.7272727272727273,8
418,15,4.533333333333333,2.4285714285714284,8
419,28,4.571428571428571,3.5925925925925926,12
420,24,4.416666666666667,2.782608695652174,14
421,24,5.333333333333333,2.1739130434782608,16
422,18,5.555555555555555,4.117647058823529,12
423,11,4.545454545454546,2.4,6
424,8,4.75,2.2857142857142856,6
425,8,4.75,2.142857142857143,6
426,19,4.842105263157895,3.2777777777777777,12
427,15,4.4,2.142857142857143,10
428,18,4.888888888888889,2.5294117647058822,12
429,21,4.761904761904762,2.85,12
430,26,5.076923076923077,2.76,16
431,23,5.130434782608695,2.5,14
432,7,4.0,1.8333333333333333,4
433,12,4.166666666666667,2.0,6
434,28,5.214285714285714,2.962962962962963,22
435,18,4.888888888888889,2.6470588235294117,8
436,18,4.222222222222222,1.7058823529411764,12
437,11,5.454545454545454,2.2,8
438,10,4.6,1.6666666666666667,6
439,14,4.714285714285714,2.769230769230769,10
440,15,4.0,1.6428571428571428,8
441,14,4.428571428571429,2.0,6
442,11,4.0,1.5,4
443,17,5.176470588235294,2.6875,8
444,14,4.285714285714286,3.3846153846153846,8
445,26,4.846153846153846,3.52,18
446,11,4.181818181818182,1.8,6
447,15,4.4,2.2857142857142856,10
448,34,5.588235294117647,5.121212121212121,22
449,13,4.153846153846154,2.1666666666666665,10
450,21,5.0476190476190474,3.05,14
451,7,4.0,2.0,4
452,9,3.7777777777777777,1.375,6
453,9,4.444444444444445,2.125,8
454,8,3.5,1.5714285714285714,4
455,8,3.75,1.8571428571428572,6
456,14,4.571428571428571,2.230769230769231,12
457,18,4.666666666666667,3.588235294117647,12
458,22,4.818181818181818,3.142857142857143,14
459,18,4.888888888888889,2.588235294117647,12
460,11,4.0,1.6,4
461,31,5.483870967741935,4.866666666666666,18
462,11,5.090909090909091,3.3,8
463,12,4.5,3.1818181818181817,6
464,7,4.285714285714286,1.6666666666666667,6
465,12,4.166666666666667,2.1818181818181817,6
466,16,4.625,2.6666666666666665,10
467,13,4.461538461538462,2.25,10
468,15,4.4,2.0,10
469,16,5.125,3.2666666666666666,10
470,11,4.7272727272727275,2.0,8
471,15,4.533333333333333,2.7142857142857144,12
472,12,4.166666666666667,1.9090909090909092,6
473,16,5.375,3.2,14
474,13,5.076923076923077,2.1666666666666665,10
475,16,5.25,3.2666666666666666,12
476,11,4.363636363636363,1.9,8
477,8,4.0,1.8571428571428572,4
478,18,4.333333333333333,1.8823529411764706,10
479,13,5.230769230769231,3.25,8
480,18,4.444444444444445,1.8823529411764706,8
481,17,4.470588235294118,2.375,8
482,17,4.705882352941177,2.875,12
483,21,5.523809523809524,4.25,16
484,22,4.7272727272727275,2.2857142857142856,12
485,41,5.317073170731708,2.8,30
486,12,4.833333333333333,1.8181818181818181,10
487,34,5.647058823529412,4.333333333333333,24
488,26,5.538461538461538,3.16,16
489,16,4.625,2.7333333333333334,10
490,14,5.0,2.1538461538461537,10
491,14,5.0,2.0,10
492,15,5.066666666666666,3.2142857142857144,12
493,24,5.0,3.4347826086956523,12
494,18,4.666666666666667,2.588235294117647,12
495,16,5.0,2.466666666666667,12
496,13,4.615384615384615,2.1666666666666665,8
497,16,4.875,3.3333333333333335,10
498,18,5.444444444444445,2.176470588235294,14
499,23,4.521739130434782,2.5454545454545454,12
500,13,4.153846153846154,1.6666666666666667,6
501,11,4.7272727272727275,2.6,8
502,10,4.2,2.0,6
503,27,4.666666666666667,3.1538461538461537,14
504,13,4.153846153846154,1.8333333333333333,6
505,13,4.3076923076923075,2.1666666666666665,8
506,24,5.0,3.0869565217391304,12
507,10,3.8,1.3333333333333333,6
508,32,5.0,3.032258064516129,20
509,16,4.375,3.1333333333333333,10
510,13,4.3076923076923075,1.8333333333333333,8
511,15,4.666666666666667,2.142857142857143,10
512,18,5.222222222222222,2.9411764705882355,10
513,17,5.0588235294117645,2.25,10
514,20,4.1,1.5789473684210527,10
515,10,4.8,1.6666666666666667,8
516,20,4.2,2.0526315789473686,8
517,9,4.0,1.625,8
518,15,5.066666666666666,3.142857142857143,12
519,20,5.2,3.0,12
520,9,4.666666666666667,2.75,6
521,9,3.7777777777777777,1.625,6
522,13,4.769230769230769,3.5833333333333335,10
523,18,4.333333333333333,2.823529411764706,10
524,16,4.625,2.6666666666666665,10
525,18,5.111111111111111,3.176470588235294,12
526,23,4.782608695652174,3.272727272727273,14
527,16,5.5,2.4,12
528,20,5.1,2.736842105263158,14
529,31,5.032258064516129,3.1333333333333333,20
530,15,4.933333333333334,2.642857142857143,10
531,7,3.4285714285714284,1.1666666666666667,4
532,48,5.416666666666667,3.404255319148936,32
533,29,5.103448275862069,2.25,24
534,18,4.666666666666667,2.7058823529411766,12
535,13,4.0,1.75,8
536,21,4.571428571428571,2.15,16
537,21,4.761904761904762,3.95,16
538,16,5.125,2.066666666666667,10
539,22,5.7272727272727275,3.238095238095238,18
540,17,4.352941176470588,2.25,10
541,15,4.933333333333334,3.142857142857143,6
542,18,4.777777777777778,2.7058823529411766,14
543,13,4.153846153846154,2.25,6
544,21,5.238095238095238,3.15,14
545,5,3.2,1.5,4
546,15,4.4,2.2142857142857144,6
547,12,4.5,2.3636363636363638,6
548,19,4.7368421052631575,2.888888888888889,10
549,19,4.105263157894737,1.8888888888888888,10
550,20,5.5,2.8421052631578947,14
551,9,3.5555555555555554,2.125,4
552,13,4.615384615384615,3.1666666666666665,8
553,11,4.0,2.2,4
554,9,3.7777777777777777,1.75,6
555,8,3.5,1.4285714285714286,4
556,10,4.0,2.0,4
557,26,4.769230769230769,2.48,12
558,9,4.222222222222222,2.125,6
559,12,5.333333333333333,2.8181818181818183,8
560,14,5.0,2.230769230769231,10
561,17,4.117647058823529,1.9375,6
562,21,5.714285714285714,4.4,16
563,15,4.666666666666667,1.9285714285714286,10
564,21,5.238095238095238,2.95,14
565,9,4.222222222222222,1.75,6
566,23,4.260869565217392,2.5454545454545454,10
567,20,4.5,2.4210526315789473,10
568,31,4.838709677419355,3.2,18
569,24,4.416666666666667,2.9565217391304346,10
570,39,5.128205128205129,3.526315789473684,24
571,13,3.8461538461538463,1.3333333333333333,6
572,14,4.142857142857143,2.3076923076923075,6
573,25,4.72,2.5,14
574,18,4.555555555555555,3.2941176470588234,10
575,11,4.7272727272727275,1.7,8
576,15,4.8,3.0,12
577,19,4.631578947368421,2.5555555555555554,12
578,20,5.9,2.8947368421052633,14
579,13,4.615384615384615,2.5,8
580,8,4.0,2.2857142857142856,4
581,12,5.333333333333333,2.909090909090909,8
582,26,5.6923076923076925,3.04,20
583,17,5.647058823529412,2.875,12
584,6,4.0,1.6,4
585,9,4.666666666666667,2.0,6
586,15,4.666666666666667,2.357142857142857,10
587,19,4.631578947368421,2.388888888888889,12
588,9,3.7777777777777777,1.625,6
589,17,4.235294117647059,2.4375,8
590,6,4.0,1.8,4
591,19,4.7368421052631575,2.7222222222222223,10
592,18,4.333333333333333,2.6470588235294117,10
593,7,4.0,1.8333333333333333,4
594,15,4.8,3.357142857142857,12
595,9,3.7777777777777777,1.25,6
596,9,4.0,2.0,4
597,24,4.833333333333333,3.260869565217391,16
598,16,4.875,3.066666666666667,10
599,13,4.0,1.8333333333333333,8
600,12,4.666666666666667,2.8181818181818183,8
601,21,4.9523809523809526,2.6,12
602,21,6.190476190476191,3.35,14
603,20,4.4,3.263157894736842,8
604,14,4.428571428571429,2.5384615384615383,6
605,10,3.8,1.7777777777777777,6
606,14,5.285714285714286,3.076923076923077,10
607,17,4.588235294117647,2.5,10
608,19,4.842105263157895,2.4444444444444446,12
609,20,6.2,3.1052631578947367,12
610,10,4.2,1.8888888888888888,6
611,23,4.695652173913044,2.772727272727273,12
612,16,4.875,2.4,10
613,21,5.142857142857143,2.9,16
614,29,5.0344827586206895,3.142857142857143,18
615,13,5.076923076923077,3.3333333333333335,6
616,16,4.625,3.0,10
617,9,4.222222222222222,2.25,6
618,24,5.5,2.739130434782609,16
619,18,4.333333333333333,2.1176470588235294,14
620,9,3.7777777777777777,1.5,6
621,17,5.294117647058823,3.0,10
622,23,4.434782608695652,2.8181818181818183,14
623,9,4.0,2.0,4
624,20,4.7,4.105263157894737,14
625,25,5.28,3.5,16
626,13,4.153846153846154,2.3333333333333335,6
627,14,4.857142857142857,3.3076923076923075,8
628,16,4.625,2.8666666666666667,10
629,16,4.625,2.4,10
630,18,4.777777777777778,2.0,10
631,20,5.1,2.9473684210526314,14
632,21,4.571428571428571,2.6,12
633,24,5.166666666666667,2.869565217391304,12
634,31,5.290322580645161,2.933333333333333,20
635,30,4.933333333333334,2.7241379310344827,20
636,15,4.533333333333333,3.7857142857142856,12
637,22,6.181818181818182,3.1904761904761907,20
638,10,4.0,1.7777777777777777,8
639,14,4.571428571428571,1.9230769230769231,8
640,12,4.333333333333333,1.7272727272727273,8
641,14,4.428571428571429,1.9230769230769231,6
642,10,4.8,2.4444444444444446,8
643,23,4.869565217391305,2.590909090909091,16
644,13,4.0,1.6666666666666667,8
645,18,5.111111111111111,3.0,12
646,5,3.2,1.5,4
647,9,4.888888888888889,2.0,8
648,13,4.923076923076923,2.3333333333333335,12
649,11,4.181818181818182,2.3,6
650,13,4.3076923076923075,2.5833333333333335,8
651,21,6.0,3.75,18
652,11,4.363636363636363,3.0,8
653,20,4.7,2.789473684210526,14
654,14,4.0,2.1538461538461537,8
655,16,6.0,5.066666666666666,12
656,15,5.066666666666666,2.5,12
657,19,4.7368421052631575,3.4444444444444446,10
658,16,4.625,3.3333333333333335,10
659,15,4.933333333333334,2.5714285714285716,10
660,11,4.545454545454546,2.5,6
661,12,5.5,3.090909090909091,10
662,20,5.0,2.8421052631578947,12
663,5,4.0,1.75,4
664,6,3.3333333333333335,1.6,4
665,23,5.565217391304348,4.0,16
666,11,4.363636363636363,1.7,8
667,14,4.142857142857143,2.5384615384615383,6
668,14,5.0,2.1538461538461537,10
669,22,5.454545454545454,3.4285714285714284,12
670,18,4.777777777777778,2.764705882352941,10
671,15,4.8,3.0,12
672,22,5.090909090909091,5.0476190476190474,16
673,24,5.333333333333333,3.869565217391304,16
674,25,6.0,2.5416666666666665,18
675,18,4.444444444444445,2.1176470588235294,8
676,21,5.0476190476190474,2.55,14
677,16,4.75,2.6,12
678,22,5.363636363636363,2.857142857142857,14
679,13,4.153846153846154,2.0,6
680,15,4.533333333333333,2.142857142857143,8
681,7,3.7142857142857144,1.8333333333333333,6
682,26,5.153846153846154,2.84,18
683,14,4.571428571428571,1.6923076923076923,8
684,14,5.142857142857143,3.076923076923077,8
685,23,5.739130434782608,2.727272727272727,20
686,9,4.0,1.875,8
687,7,4.285714285714286,1.6666666666666667,6
688,7,4.0,2.0,4
689,31,5.225806451612903,3.2666666666666666,18
690,22,5.545454545454546,3.5714285714285716,14
691,21,4.666666666666667,2.15,10
692,23,4.956521739130435,2.6818181818181817,18
693,26,5.6923076923076925,3.24,20
694,15,5.733333333333333,2.857142857142857,10
695,11,4.0,1.8,8
696,15,4.533333333333333,2.7857142857142856,8
697,17,4.117647058823529,2.1875,10
698,18,5.111111111111111,2.8823529411764706,12
699,22,4.818181818181818,2.761904761904762,14
700,21,4.476190476190476,2.65,10
701,15,4.8,2.7142857142857144,8
702,10,4.4,2.6666666666666665,8
703,18,6.444444444444445,4.0588235294117645,12
